time,latitude,longitude,altitude
99.99997591972351,55.76178277166667,12.600360365,41.5428
101.00103449821472,55.761782108333335,12.600355621666669,41.0438
102.00019192695618,55.76177932,12.600351193333331,40.3821
103.0034430027008,55.761776911666665,12.600343201666666,40.2843
104.00124406814575,55.761775715,12.60033587,39.9802
105.00010228157043,55.7617737,12.600328343333333,39.8108
105.99982380867004,55.76177041333333,12.600319388333334,39.777
107.0005943775177,55.76176745666667,12.600310056666666,39.5312
108.00097489356995,55.76176371166667,12.600300165,39.3376
109.00082397460938,55.76176003333333,12.60029211,39.5844
109.99979591369629,55.761754525,12.60028632,39.841
110.9997329711914,55.76174818333333,12.600282316666666,40.0873
112.00000786781311,55.761741775,12.600281033333331,40.9907
113.00050520896912,55.761736553333336,12.600283083333334,41.417
114.00014972686768,55.7617324,12.600288288333331,42.6224
114.99966740608215,55.76172812166666,12.60029011,44.438
116.00108885765076,55.76172667,12.60029103,46.0063
116.99973487854004,55.7617257,12.600290281666666,46.61709999999999
117.99968075752258,55.76172367666667,12.600290433333331,46.7744
119.00095248222351,55.76172344333333,12.600291128333334,46.2824
120.00127506256104,55.761720503333336,12.60029405,45.8276
121.00030708312988,55.76171700333333,12.600299098333334,45.3405
122.000661611557,55.76171348166667,12.600304436666669,44.98
123.00127124786377,55.76171060833333,12.600312556666667,45.1422
124.00070667266846,55.761706355,12.60032189,45.3654
125.00015187263489,55.76170142,12.600332761666667,45.4272
126.00199222564697,55.76169649,12.600343835,45.3227
127.00034999847412,55.761690965,12.600353761666666,45.3939
128.00056648254395,55.761685883333335,12.600362646666667,45.4057
128.99959897994995,55.761681806666665,12.600370633333334,45.3205
129.9996747970581,55.761677875,12.600379356666666,45.4434
131.0002453327179,55.761675025,12.600388618333334,45.6834
132.0001711845398,55.761672268333335,12.600395325,45.6466
132.9998209476471,55.761670763333335,12.600401611666667,44.9959
134.0015411376953,55.76166675,12.600407808333332,44.4284
135.0009684562683,55.76166348666667,12.600408915,43.8308
136.00085973739624,55.761658788333335,12.600408226666667,43.4811
137.00087976455688,55.761655063333336,12.600408088333332,43.028
138.00144958496094,55.76165137,12.600410906666667,42.4794
139.00099754333496,55.761646948333336,12.600414298333334,42.1666
140.00148248672485,55.761644715,12.600417623333334,42.0243
141.00102186203003,55.761642568333336,12.600420103333333,42.0309
142.0010118484497,55.761638051666665,12.600420808333332,41.9263
143.00133872032166,55.76163304666667,12.600421703333334,41.7944
144.00056886672974,55.76162885,12.600422103333331,41.7323
145.0007483959198,55.7616251,12.60042068,41.7513
146.0003662109375,55.761621436666665,12.60041771,41.4774
147.00105929374695,55.76161957833333,12.600411711666666,41.0385
148.00099182128906,55.761618946666665,12.600404366666666,40.5953
149.00159072875977,55.761618785,12.600398461666666,40.2135
150.0016896724701,55.761617488333336,12.600392918333334,40.0006
151.00001168251038,55.76161449666667,12.60038567,39.8567
152.00021266937256,55.761611235,12.60038006,39.5563
152.99987316131592,55.761607741666666,12.6003748,39.556
154.00044202804565,55.761603405,12.60037033,39.8409
155.00066447257996,55.76159844333333,12.600364745,39.8191
156.00113606452942,55.76159266,12.600356831666666,39.5637
157.00097632408142,55.761587166666665,12.600349925,39.5553
158.0005521774292,55.761583226666666,12.600344541666669,39.6228
159.00107502937317,55.761579233333336,12.60033741,39.5614
160.00136137008667,55.76157593666667,12.600328668333333,39.5533
161.0005819797516,55.76157383333333,12.600321416666668,39.5348
162.00110626220703,55.76157263333333,12.600314325,39.6587
163.00067687034607,55.76157249333333,12.600306811666666,39.7488
164.00084352493286,55.76157207833333,12.600299633333334,39.6971
165.00030708312988,55.761571491666665,12.600292113333332,39.468
166.00193858146667,55.761569998333336,12.600283748333334,38.8644
167.00113487243652,55.76157055666667,12.600280621666666,38.3801
168.0020649433136,55.761568833333335,12.600278136666669,38.1411
169.00045371055603,55.76156741166667,12.600274996666666,38.2432
170.0015184879303,55.76156731,12.600273893333334,38.4384
171.0004460811615,55.76156454666667,12.600273748333333,38.6299
172.00119614601135,55.76156001166667,12.600273916666668,38.8372
173.0021936893463,55.761554435,12.60027297,39.1488
174.00172066688538,55.76154843166667,12.600272396666666,39.1827
175.0007677078247,55.76154210333333,12.600271641666666,38.837
176.0004277229309,55.761536185,12.600271488333334,38.5838
177.001633644104,55.761530695,12.600275528333333,38.9229
178.00180196762085,55.761527375,12.600279063333334,38.949
179.000141620636,55.76152542,12.60028313,38.8166
180.00138998031616,55.76152497833333,12.600289421666666,39.0107
181.00098395347595,55.761524105,12.600295365,38.7678
182.00098204612732,55.76151963,12.600301915,38.9045
183.0011112689972,55.76151621,12.600308488333331,39.041
184.00088667869568,55.76151308833333,12.60031568,38.8736
185.00194478034973,55.76151106666666,12.600323245,38.4566
186.00195741653442,55.76150739,12.60032925,37.9815
187.0024790763855,55.761504306666666,12.600334866666667,37.7621
188.00165033340454,55.761500731666665,12.600342015,37.9215
189.00067734718323,55.761496658333336,12.60035012,38.0369
190.00083327293396,55.76149238333333,12.60036031,38.4875
191.0022087097168,55.76148778,12.600370953333334,38.9926
192.00088548660278,55.761483445,12.600380246666669,39.3722
193.00161027908325,55.761479565,12.600388085,39.2922
194.002605676651,55.76147530666667,12.600395853333334,39.3404
195.00092339515686,55.76147070333333,12.600403438333334,39.2759
196.00054216384888,55.761467198333335,12.600410223333334,39.1982
197.0016963481903,55.761462585,12.60041593,39.2244
198.0006024837494,55.76145661833333,12.600420416666667,39.0924
199.00149083137512,55.76145282,12.600423255,39.0453
199.99999165534973,55.76145026666666,12.600427136666667,39.3394
201.0013234615326,55.76144733333334,12.600430535,39.0783
202.00084710121155,55.7614441,12.6004343,39.074
203.0018129348755,55.76143972,12.600436843333334,38.6768
204.002277135849,55.761436063333335,12.600438558333334,38.0755
205.000661611557,55.76143300166667,12.600439603333331,37.8134
206.00059461593628,55.76143063,12.600438936666666,37.5281
207.00093936920166,55.76142851666667,12.600438123333332,37.1885
208.00144028663635,55.76142511,12.60043822,36.9727
209.00147080421448,55.76142230833333,12.600438456666666,36.7381
210.00090789794922,55.761419161666666,12.600438248333331,36.5114
211.0012755393982,55.761416075,12.600437278333333,36.4573
212.00238728523254,55.76141488,12.600436923333334,36.3102
213.0022668838501,55.76141459833333,12.600436833333331,36.167
214.00214338302612,55.76141341666667,12.600437041666666,35.9925
215.0024116039276,55.761411625,12.600438113333333,35.7976
216.00212788581848,55.76140933166667,12.6004404,35.8521
217.0015411376953,55.76140734166667,12.600443281666667,35.848
218.0016007423401,55.761405581666665,12.60044563,35.8791
219.00127124786377,55.76140362,12.600446796666668,35.963300000000004
220.00038027763367,55.76140225,12.600447731666666,35.9612
221.00097036361694,55.761401293333336,12.600448591666666,36.0309
222.0012562274933,55.76140057833334,12.600450138333333,36.1074
223.00265383720398,55.76140007333333,12.60044964,36.1203
224.0009045600891,55.76140051833333,12.600450581666667,35.9028
225.00061774253845,55.7614008,12.600451136666669,35.9
226.00161814689636,55.761400155,12.600448656666666,35.888
227.0017523765564,55.76139623833333,12.600446313333334,36.0486
228.00038242340088,55.761391411666665,12.600441875,36.0651
229.00079822540283,55.76138554166667,12.600438078333331,36.051
230.00103068351746,55.76137713,12.600433553333334,36.2551
231.0010814666748,55.76136877,12.60042915,35.897499999999994
232.00027108192444,55.76136062,12.600425326666668,35.7379
